review_id,review_rating,text,time_created,restaurant_id,user_id
TygoRERHv2zzDs3GVtwHkw,4,"Your insatiable need for Greek food meets a dead end at GreCo. You have options of choosing or building your own gyro, salad or a plate with proteins and...",2020-02-10 13:53:28,RusK8fJrhxc9GIB7tk5eng,0kNHI6bnb4J7pNPerbFtqw
Ira4JKzzSm_Ae-hgBwZQ_A,4,"We really enjoyed our meal and customer service. The staff my smiling and everyone was very nice, excellent customer service. 
We have the brisket and the...",2019-12-08 04:36:25,sbmq8m4zRkMkOkkCL6kGmQ,lCYTmmOtK-oAqorIE6Oi5g
E_laIiHfKKZC_fK8VPBTAQ,4,"One of my favorite spots in Boston.

Great for a small group and sharing a bunch of dishes.

The service is pretty good and attentive. We usually order a...",2019-10-27 06:21:29,sbmq8m4zRkMkOkkCL6kGmQ,YJRhX3dL8QdS2w326bG5QA
NMbHN_VOv2Pdy6qSqcSf9w,5,"My favorite restaurant in Boston. I have a gluten allergy, there numerous great tasting gluten free options. Can't recommend this place enough. Great food,...",2020-02-13 14:48:00,sbmq8m4zRkMkOkkCL6kGmQ,JlUbY3bVo3lD-_-4F0JpPw
hMNUgAq0yw1fB72i1GWP3A,5,"Fast 
friendly service 
quality burgers
Favorite Tater Tos  
Reasonable price
Job opportunity for neighborhood",2020-02-19 11:10:57,QRusfDGq8gFQiubg0ZcahQ,w3B9UrYc6GbN0f9H8LSbOA
1pWrlj9QP6x1GG9qBD4Dbg,2,"Went there last night for dinner, and I started to regret it right away. 

Welcomed by the ""I don't care"" attitude of the staff working, I knew dinner...",2020-01-20 10:15:40,QRusfDGq8gFQiubg0ZcahQ,OQd2A016JdmcEiWMOuo_Bg
T556dg3lKEnUlSSa69tl5Q,5,"The best burger chain in Boston. The bun is very buttery and moist. You can customize your burger based on your preference. However, the patty taste good...",2020-01-18 21:28:14,QRusfDGq8gFQiubg0ZcahQ,AwwiMiWFVWcaO09RcmDhKQ
FRTs589oUH3GLMyYx5cwMg,5,"BenCotto has delicious food! My partner and I tried two appetizers and two main dishes because everything sounded really good.

For appetizers, we had the...",2020-02-20 10:12:17,lzHADoUsPvC9XCzjUX6WJA,Xv72yrPK5yacJrts2bQK6A
kNu5IOqQR0bZ0CxBoQ0hrA,3,One of many Italian restaurants in the heart of Boston's North End. Nice place with pretty good food but nothing too outstanding compared to the many...,2020-02-22 03:35:19,lzHADoUsPvC9XCzjUX6WJA,ha_vV_KICrv5NysLxBBwLA
lIXdJ0DAcuYsCySuqfJFvQ,2,"Low quality of service but the boss was nice enough to solve our issue.
One of the tall waiter was being aggressive whenever we talked to him. We mentioned...",2020-01-07 18:30:04,lzHADoUsPvC9XCzjUX6WJA,s-dHoVtNi-_RFekyi7kyVA
mRgcmmLBh-NrLO9vvFsghg,4,"My co-workers and I came for an after-work snack. It wasn't crowded, so we easily found seats. 

I ordered the Downeast cider and hoisin chicken wings. The...",2020-01-29 16:14:46,v_1d4aNN7bjiQ7aF3S0hgA,us5Q0AQ3EbzasuUa_As3yw
1305hpARPeCm9-SVMrR-tg,3,On a recent Saturday night my ping-pong playing friend and I checked into Cheeky Monkey Brewing for the primary purpose of testing our skills.  We put in...,2020-02-18 05:35:22,v_1d4aNN7bjiQ7aF3S0hgA,6fLYq0zPb46LTl4i5R6QdQ
2RuDzjq4AVeg3SJnimySdg,5,This place was a spontaneous gem!! Went to go see The Roots at House of Blues in Boston and we were going to head somewhere for dinner until we walked by...,2020-01-06 16:12:31,v_1d4aNN7bjiQ7aF3S0hgA,HQZDK6z-f8-ZMpzHD1u0sg
9rzGrj7vvmlRSeSEA81TcQ,5,"First time trying Colombian food and I have to say, love at first bite! foodgasm, indeed! Every single bite gets me going Ummm, oooh--it is a way of...",2019-12-08 06:11:57,TqDtTxBTd7a1mrJWSS2cNA,-k5lSLbA6LUcbjYtseqN8Q
yrdq-WN_zXLaJY5jU54kdQ,5,"This place is the best Colombian restaurant in Boston. Their staff is super friendly and you can't go wrong with anything, meat or seafood. My personal...",2020-01-30 15:50:36,TqDtTxBTd7a1mrJWSS2cNA,o7lnSyXpX-O3DY7LK_CPJA
bTDzNoCvXijjs8hHabpYQw,1,"Hate to say this but had an awful meal here today of liver and onions. Normally served in a delicious tomato sauce with  onions mixture, today was bitter...",2019-12-30 15:55:41,TqDtTxBTd7a1mrJWSS2cNA,SU2M21zp2KgRjuvfNyrP9g
bJUEv31T6Fe0Z29gMc_e0A,4,Stayed at the Hyatt Centric for a few nights and visited Bar Mercato almost every night. The bartender on staff each night (Bryan) was absolutely amazing....,2020-01-25 16:35:01,XoBvgETT2RYIhQ_DQgLjsg,3qUsLTI0j2dJbOwUx2vKqg
BeZXpL_aUNza9XcCOJvWpA,3,"This is the restaurant in our hotel.  We primarily had breakfast here when we didn't feel like venturing out.  They have a decent, but pricey menu.  The...",2019-10-18 21:26:35,XoBvgETT2RYIhQ_DQgLjsg,oTXSsXJXdRZdw5sJ1e-EuQ
ZrCnoDkqVAIZmidXCEPVvQ,3,My husband and I were actually on our way over to the Tradesman Cafe on a Saturday morning at 9 am when we walked past this place and saw the cute Mercato...,2019-05-12 06:52:44,XoBvgETT2RYIhQ_DQgLjsg,DVevJSUXRG1ddLxHrsTtRw
_kveDs2FyGhZIdjdkMMLTg,5,"I first tried their El Guapo burrito (steak and plantains) and their quesadillas through their catering, then decided that I had to see what other menu...",2019-12-25 20:30:09,g2BZOLMwHViRf9hsQfKm_w,MLgfP1OtLeoXmUGrey8MPQ
JXmFyfunEP5ioUDUcN2OnQ,5,"probably the best Pescado Burrito in the city. full of flavor from the fish. salsa was flavorful, slightly spicy, very tasty! this is my go to on days i...",2019-10-28 11:25:50,g2BZOLMwHViRf9hsQfKm_w,q3tmzJZkaNA9UvtCWC2sPg
C9RYqmTvNVSiysWxddsKkA,4,My friend told me I needed to try their fish burrito because it is one of the best she has ever had. I was a bit skeptical since it is Mexican food in...,2020-02-07 15:03:07,g2BZOLMwHViRf9hsQfKm_w,zHJJoVDm-ZvnxCTUAB6j_A
Ux9MY2ObsyD-fGDO-A9G-w,4,Walked around the mall and to my surprise saw a Legal Sea Foods here!  I had heard the name and bookmarked the other location for my visit to Boston and was...,2019-12-28 18:04:51,Rr7rhulFCpGvO341g-EWVg,rXIeH6OxE48pHZzd7xNecQ
CD1CaR58Xn9_JYaODHbAVw,2,"Overall, a disappointing experience this time at Legal Seafoods. For the money they charge it should be excellent every time, which it has been other times...",2019-12-03 06:13:18,Rr7rhulFCpGvO341g-EWVg,uJqy8uK0js_OGkBgOi1WSg
TUUJloUL9U8EEwNgABtqiw,3,I've been to better Legals restaurant. The food tasted great! It was the ambiance and presentation that threw me. This establishment made me feel like I was...,2019-10-05 20:56:25,Rr7rhulFCpGvO341g-EWVg,pyu2i4D_7o-MA4aSYa-wfw
peXaPoMsfwprrkgDeuGGkQ,5,"Hands down best clam chowder I've tried. The soup tasted incredibly savory and fresh (because it's seafood, freshness is key). Came with a packet of oyster...",2020-01-12 20:42:07,XNvkDjM6rMnSfzubT32brQ,Wkw5liUkfk-Mm8X7EG4FXw
-Y90OOyNMpvt6oG6XG_bXg,3,"The chowder was so good! It came in a meal with the butter lobster roll. I enjoyed the chowda waay more than the roll. Locals probably think it's so basic,...",2020-01-10 21:58:29,XNvkDjM6rMnSfzubT32brQ,Azkt7v-m9iBLjMZtCMxorg
PKJ1ZP8z3l_dMzRF3eF9Qw,4,"This was my fist time visiting this specific place and came here specifically for the lobster rolls and and I was not disappointed. 

It is located inside...",2020-01-09 15:10:23,XNvkDjM6rMnSfzubT32brQ,nbup582T2-ec6KJQSSa1dw
cShRKClh9uUA2IbAD1YSlQ,5,"My boyfriend and I came on a weekend night. It was really full, so we had to stand for about 30 minutes before being seated. 

We got the house broth, which...",2020-01-18 18:05:59,nV4Fso9lyZJ2W_DBYL7agw,us5Q0AQ3EbzasuUa_As3yw
x7VUmnuioo7mMLbCooPJCg,4,"Food: 4
Service: 5
Ambience: 4
Overall: 4.5

Came here for the first time with my friend after seeing there was finally no wait! We got the half spicy half...",2019-11-27 12:02:11,nV4Fso9lyZJ2W_DBYL7agw,yPKNr7AOT00uUAZ_jOUnQg
sBeQnt3GRrrUt4qE702oOg,1,"The food was actually very good!!!!! 

Only reason why I would give a 1 star is the service. This was my first time at the location and I'm not a fan of hot...",2019-11-09 13:06:37,nV4Fso9lyZJ2W_DBYL7agw,wpqDpUYhtFKdPnykWWxiLw
NGvmoQT-0I3h3Wb5I3Cy6w,4,"Interesting and great menu!

The grilled sea trout was a pleasant surprise--it was seared crispy on the outside and had a bit of spiciness. It was topped on...",2020-02-15 16:57:58,ZzOD1ur-Hd4n4ts58w_OEg,WbPFGn-zu03Z9RBBw1d5Vg
RjqR03y-_jmRgl_XOB5PFA,5,"The Merchant is effortlessly elegant and the lighting is perfect for selfies. Moreover, the wait staff will offer to take your pics for you, and they'll do...",2020-01-30 12:05:21,ZzOD1ur-Hd4n4ts58w_OEg,APENFXcGclOQ7T8ut4JPEw
wyROfDYdvv2JTppGUyMesQ,4,"tl;dr: good drinks, good service, close to T -- a trifecta!

We were looking for a convenient but out-of-the-way meeting spot after work. The Merchant is...",2020-01-24 12:09:59,ZzOD1ur-Hd4n4ts58w_OEg,btN6TIRygKp3G5OMiqo9gA
jTDSRiVxz1ME9_SDDb8zCQ,5,My company has a Happy Hour here. The little balcony/porch area is great for larger groups and standing up cocktail hours. The servers are friendly and...,2019-12-13 17:56:23,HL7Kfo9S3eKgJJAEVQ2rbw,eT8FMQbkww4dBKKpXsh-oA
qIwPRCNWMOER5fhseyQ-CQ,4,"Is this somehow a secret? BOTTOMLESS BRUNCH EXISTS IN BOSTON! It's not bottomless mimosas but it IS as much food as you can eat in 2 hours for $21, which is...",2020-02-17 11:41:58,HL7Kfo9S3eKgJJAEVQ2rbw,jqqB8hWF8kIrv2-qWt23xg
emHTyAm6zABYgtZfRS0I_A,4,Nice place that I found on a very cold afternoon.  It was the only place I found between the lunch and dinner hours that was still serving food.  The place...,2020-01-20 15:28:05,HL7Kfo9S3eKgJJAEVQ2rbw,-lrDrx3wrjNp4aEZ4Ui2kw
Tdr0_k5UTER-2EUvvNS-Vw,4,"Did you know Maggiano's Little Italy first opened in Chicago, Illinois November 11, 1991. 
That's the first thing you will see when you go through the...",2020-01-23 19:18:48,nqKL5PbJbwwoCK_Xon31kA,UVMfyiltvXUcm3-EQbVMlA
kT4-GNGxOLBWyvCJTXQZPw,3,Cute Italian restaurant. I only give them 3 stars because the food is not worth the price. Each pasta dish is about 20 or a little over but the food quality...,2020-01-13 14:50:54,nqKL5PbJbwwoCK_Xon31kA,F3NvCImw3dH6hDKh3PmJ4Q
RwB7lDkiwIw4pHp-AzpOGw,1,"I will not talk about food, service or atmosphere. I will talk about a thief moment when I went for dinner at this restaurant. 

I sat on one of the half...",2019-12-27 23:04:55,nqKL5PbJbwwoCK_Xon31kA,sxKQAQk5QCYpX--2DZb_ZA
0ZDTkAWNaL1Ahv0WAdeUSQ,4,"Okay, overall this is a pretty solid restaurant, I took my mom here for her birthday and we enjoyed the food. A special surprise included the fact that...",2019-09-27 18:57:16,ThiFjxBkrYNAGNRwGAuJPg,Xc1SMIjT0D6uusj-_L27Qw
TjmNhVW-nJziWffXYzXCaQ,5,"Bottom line up front: If you are in town and eating alone, you should seriously consider Davios for prompt service, food food, and a great dinner...",2019-09-14 16:38:25,ThiFjxBkrYNAGNRwGAuJPg,xe2bkIu8QtuPu2am_vN8ZA
vUyWmN-kCIyYfiiWTVl9iw,4,I've been to Davio's a few times now (primarily for restaurant week) and my experiences had been great. Their customer service is consistently great...and...,2019-09-13 17:56:13,ThiFjxBkrYNAGNRwGAuJPg,6yw_4m8IBhdPeAvQNbFMDw
jVHqdJdDlW74AMfOJQbAeQ,5,"My girlfriend and I came up for Valentines Day weekend. We had dinner here and I have to say that the place is really nice, great ambience. But what really...",2020-02-14 15:03:50,e2fLdVyjH_7KqQ6SoDIM0Q,h8QHr9NiJIr1WCnlPZbxGA
hR_D4c5k4IgQERam8NEGNA,2,"Just kinda average.

My son and I shared a table and had different experiences.

My son had some thing like a virgin pina colada.  He had two.  They were...",2019-12-23 17:17:06,e2fLdVyjH_7KqQ6SoDIM0Q,UKvKM8KmLQm_KW85OtLfRg
zCjRQ4fo94COM0mWjpOZSw,2,Stopped in on a whim because i was hungry and not too familiar with area. The complimentary chips and salsa were good. The prices were expensive for what...,2019-11-03 05:05:35,e2fLdVyjH_7KqQ6SoDIM0Q,0H79vW_R_rmHEoKarfqcgA
qRgMZTYWEvfMZEMExopZrA,5,This hole-in-the-wall cafe feels just like home! Came in with a large group of 18 people around 7am and Theo's was ready and delighted to serve us! The food...,2020-01-31 04:50:04,I4TsMod2uKwI1ftm0fd2hQ,UXs3UymceGLSHuj0OAjrzg
_Dvulxt-kIXQlBVnHBCmpQ,5,"Amazingly great breakfast!!! Everything was freshly made, and delicious. Very good price for a massive amount of food (Big Boy special).

Phenomenal...",2020-01-24 06:45:01,I4TsMod2uKwI1ftm0fd2hQ,mRvP6_HWwRiisM3NiNOG5g
ojbEVPMvSBCgG1QqUY6-HA,4,"Found this place based on the reviews and proximity to our hotel! 

We got there at about 915am on a Saturday and there was no line. We were sat in about 5...",2019-11-23 18:37:42,I4TsMod2uKwI1ftm0fd2hQ,QV67tkfpBIOgj_bIWzMtaA
G5twXF7brMOMsr7BvGc1dg,5,Excellent pizza and ice cream spot.  We tried two pizzas and both were absolutely delicious.  Crust is a nice balance of chewy and crispy with edges that...,2020-02-07 19:28:25,1qwxzGRcU1y3tJrsoYQ4Rw,3OyQ26ZqlUO1BpXhP-1JJA
pMDm2CxmpqH932irXZOAQw,4,"Fun fact: PICCO stands for Pizza Ice Cream Co.
Fun fact #2: I love the pizza and ice cream at PICCO!

What makes their pizza different from others? 
1. The...",2020-01-27 13:40:54,1qwxzGRcU1y3tJrsoYQ4Rw,si99SgWBLfk0WX3dZJhWlA
ctgRcAFPEuSNzrggwTXLjQ,5,So many people rave about the pizza here so I was so excited to finally try! I was surprised to find out that this place is super casual and the menu isn't...,2020-01-23 21:20:59,1qwxzGRcU1y3tJrsoYQ4Rw,2Z8PPcXQG-zBQEv4NdmugA
iflNkLTQC-HbgoEbXsYElA,4,"Yes this is a place that until the seaport over development happened, that you really didn't know even existed until you happened to be at an event in...",2020-01-15 11:01:22,WDpPZYEZhf7LLv3PyTeb4Q,j0In1_rhl_pc7eZwOJPeIQ
jUq32LC4CT09wclhIs8aKg,3,"Very expensive for some pretty small portions...our waitress also couldn't tell us what was in a few different drinks that we asked her about, and was not...",2020-01-28 18:03:42,WDpPZYEZhf7LLv3PyTeb4Q,Tf2tpV_oLNftG-5i-Zj8EQ
kRxifmKYxdequpEurNnWuA,4,"Solid burger, cooked to temp and seasoned rightly, with a solid portions of dressed greens as a sub for fries. Imagine a Big Mac with fewer carb tiers, and...",2019-11-19 20:20:49,WDpPZYEZhf7LLv3PyTeb4Q,rcU7ysY41qGppbw4pQgjqg
bROcNWZEB2njUHJr4cE16g,5,"Fin Point is tailor made for nice night out. The clam chowder was superb, the Brussels sprouts were INCREDIBLE, and the wine was exquisite. The owner Joe...",2019-11-16 14:48:47,ecqjHw3jeEApa9eZ622hAA,ktbe2eLWnfgu3afRmDIi3g
nnCQKPukFjkLcpPXDHohxQ,4,"Food: 4.0/5.0
Service: 4.0/5.0
Value: 2.5/5.0
Decor: 3.5/5.0
Overall: 4.0/5.0

Great food, very good service.  Just forget that its at the corner of a...",2020-01-01 23:39:08,ecqjHw3jeEApa9eZ622hAA,9LtRKwgaSpMY6wXWy4fcWQ
nDMcWoW9AgkQMQ8krAXQyA,5,"My husband & I were meeting my in-laws for dinner before a Bruins game last night. The first restaurant we chose, when we walked in we knew immediately that...",2019-11-03 14:53:46,ecqjHw3jeEApa9eZ622hAA,fpTnn_ofZWoYLXxp1jKpjQ
yAYFToFrUmfY6taiKMrrFw,5,Another favorite ramen place to add to my list - it's a small list for Boston area so this was so exciting that I have found another one! I've had this...,2020-02-11 19:38:44,d7YXuKzivK9OvKcPwGTS6w,Ee5SjXfhiAOmd4JVHinaAg
c73bujDjSg89xinQd9L3Hw,5,"So, I'm not a vegetarian who expects every restaurant to move their life around to accommodate me. But, it's a really nice feeling when you walk into a...",2019-12-18 08:53:24,d7YXuKzivK9OvKcPwGTS6w,kgSpdl_xsqYNwWea0JpYHw
yS_BjBT5rNHF8KzZrR7whw,5,"Decided to stop by for a nice hot bowl of ramen on a cold evening. Located near South Station/Financial District, the menu offers a wide variety of...",2019-12-16 13:53:44,d7YXuKzivK9OvKcPwGTS6w,3stzQsTseoHoFYko3eychw
Pt7icD-NdWTHPQyBKlY6XA,5,"Happened to be downtown, and was craving a sandwich for lunch. Porters has great reviews, so decided to try this place out. Quiet and cozy, you feel tucked...",2020-01-18 15:17:02,9VGECwLbj29RljD2WVSzaw,W5W2OvFid9gJQviYN7IaPw
mdBiW11pMv9gOo-WjXSn6w,3,"Came here on a Wednesday night for trivia, one of their many fun events held at the bar. This time they had a special Halloween themed trivia and for normal...",2019-11-16 02:16:47,9VGECwLbj29RljD2WVSzaw,trxJTV9yogVVKOufS7xoHQ
PVSmRsIIvVUkeWSKZDLHrQ,3,Solid choice for a pre-game meal. We stopped here for a quick dinner before a game at TD Garden as it is only a couple of blocks away. It wasn't too busy...,2019-11-11 17:49:19,9VGECwLbj29RljD2WVSzaw,OlEHtpT79XdtbYY2F4pXVw
lV32eRP-vxmhQC6sZez7Cg,5,"Really delicious meal, and portions were bigger than expected! Food was creative and perfectly cooked. The space itself is modern yet cozy, and it's...",2019-12-13 17:34:01,ZIDpQv9y5UWTSE-01hOfVQ,g1mUrNOXbvPOYQExKO8ykw
uMt40RjWAPa4XcYd8ra_rw,3,"Always wanted to try Kamakura since it opened and finally got the chance to do so. Dining on my own and walked in, I was placed at the bar on the second...",2020-01-31 19:05:50,ZIDpQv9y5UWTSE-01hOfVQ,xUS5i7N19lvAXyDW-vWLDQ
VJ1MzikXomYlWhpeP4KTpA,3,This place was on my radar every since it opened and I finally decided to try it on a Friday night. It was very easy to make a reservation and we were...,2020-01-30 07:06:39,ZIDpQv9y5UWTSE-01hOfVQ,fyFyIhPHzIYYSqb-5hSryw
jHv_a6tPeocDCmUOsUHC2Q,5,"It's places like these that make me say things like, Life is Goooood.  I'm a big fan of not so sweet desserts.  I really dislike desserts that scream The...",2020-02-11 08:24:32,_LUnyOwSpo8N5783rceT5Q,UZ08AUTy1RT0_QtrEBUw9g
e9lvZ3OI9-qW3F8_AZXTqg,3,"So I gave this place another chance thanks to a Yelp Elite event in early 2020. I tried their soufflé pancakes which just came to Boston a few months ago,...",2020-02-02 11:25:34,_LUnyOwSpo8N5783rceT5Q,EtCbSr2gt9ZGkpt_6_rW1Q
bUG_mAQVcF8cvMSruYq8DQ,4,Another spot for millennials to Instagram - aka me. Came here for the Yelp event and got the matcha/hojicha swirl with the custard fish. I don't love...,2020-01-24 06:51:10,_LUnyOwSpo8N5783rceT5Q,k0W6eJC1hDmnmOfZ5yBbHw
mBWObFgEpbEdavc-PTWicA,4,"Mastro's is in a great location in Seaport overlooking the water with beautiful sunset views. There is also convenient valet parking for $20.

The service...",2019-08-24 04:49:28,-8gJZM4xsFaFhHMjHugZcg,w_WhvWqjxWHlk6O6usbN6A
d3Ie4vDD8VpjNdXvi_8KpA,3,"Would rate it a 3.5/5 if i could.  I rate the service a 2/5.  Came here with very high hopes but was a bit disappointed, mainly due to the service.  If...",2019-09-29 20:47:03,-8gJZM4xsFaFhHMjHugZcg,0f5LvJJCr40mABV6KqAImg
8no77n1CnJiBaJqpJxCZfQ,1,"We went there for dinner during Restaurant Week. We made a mistake with reservation for a week after. Since we walked all the way to the Seaport area,...",2019-09-19 05:07:39,-8gJZM4xsFaFhHMjHugZcg,5Nkmc947eR-6Ztj9eGi1Iw
c5W6SEe7f8_YlGsk8a23eQ,5,"See below for details, this place is the best BBQ around. My Partner and I are locals to Cambridge and were excited to see The Smoke Shop BBQ pop up on...",2020-02-14 21:53:48,gvslXIfVWkVu12MjgdlZJg,LoIfLPvPfo3IAX2a4WIxUw
PDX_9ptPf59zeC-RMw2MuQ,2,"This was an alright experience in terms of food but a very disappointing experience in terms of the service and staff. Our waiter, who repeated our order...",2020-02-19 05:54:14,gvslXIfVWkVu12MjgdlZJg,9hNcha5lEnczDslD43h--w
JYh6CzxqwWTmLFkuKd7nWw,5,"On vacation and needed a great meal to end my vacation with so we popped in. Started off with Mac & cheese bites , rose and orange juice . 

Orange juice...",2020-02-09 10:28:41,gvslXIfVWkVu12MjgdlZJg,6c6QzX-f4oZcA01vrsty7A
5r3c-L_i4O-LvoL15Cuedg,5,"BEST Seolleongtang: plain broth (as it should be) w a salt pot, pepper shaker and green onions on each table for you to add/adjust flavor per your...",2020-02-01 09:16:08,RC7s9vg0L3hL4LTZQhlpeg,UYYYtMd-8GZ8c0vQTS4z5A
teAkJ8hLhFJ07pmdG7dsOw,5,"I love this place so much! Staff is friendly, service is speedy, and feed is incredible, on a cold winter night, on a warm summer day, whenever! The...",2020-01-11 15:11:39,RC7s9vg0L3hL4LTZQhlpeg,-0ryDHRHIl3n6_NHvgF17g
wxrVre1fihHew10CsULpjQ,5,"Doesn't look like much when you walk by but going in, you face a menu of delicious Korean options. My friend brought us here because he wanted soup and...",2020-01-04 01:09:00,RC7s9vg0L3hL4LTZQhlpeg,wSlzSfl7QJjHoJrE9IuwSg
